,Unnamed: 0,Номер животного,Ушная бирка животного,Пол,Номер лактации,Результат отела,Легкость отела,Дата рождения,Дней в сухостое предыдущей лактации,Дней стельности при событии,Номер группы животного,Предыдущий номер группы животного,Событие,Дни доения при событии,Дата события,Примечание события,IS_COW_ON_HORMONES,PROTOCOL_STAGE_1,PROTOCOL_STAGE_2,PROTOCOL_STAGE_3,PROTOCOL_STAGE_4,PROTOCOL_STAGE_5,PROTOCOL_STAGE_6,PROTOCOL_STAGE_7,PROTOCOL_STAGE_8,PROTOCOL_STAGE_9,PROTOCOL_STAGE_10,PROTOCOL_STAGE_11,UDDER_PARTS_AFFECTED_STAGE_1,UDDER_PARTS_CURED_STAGE_1,UDDER_PARTS_AFFECTED_STAGE_2,UDDER_PARTS_CURED_STAGE_2,UDDER_PARTS_AFFECTED_STAGE_3,UDDER_PARTS_CURED_STAGE_3,UDDER_PARTS_AFFECTED_STAGE_4,UDDER_PARTS_CURED_STAGE_4,UDDER_PARTS_AFFECTED_STAGE_5,UDDER_PARTS_CURED_STAGE_5,UDDER_PARTS_AFFECTED_STAGE_6,UDDER_PARTS_CURED_STAGE_6,UDDER_PARTS_AFFECTED_STAGE_7,UDDER_PARTS_CURED_STAGE_7,UDDER_PARTS_AFFECTED_STAGE_8,UDDER_PARTS_CURED_STAGE_8,UDDER_PARTS_AFFECTED_STAGE_9,UDDER_PARTS_CURED_STAGE_9,UDDER_PARTS_AFFECTED_STAGE_10,UDDER_PARTS_CURED_STAGE_10,UDDER_PARTS_AFFECTED_STAGE_11,UDDER_PARTS_CURED_STAGE_11,IS_POSITIVE_RESULT,DAYS_OF_TREATMENT,COW_FULL_YEARS,MOTHER_ID,FATHER_ID,MOTHER_FATHER_ID,CALV_RESULT_TWO_CHILDREN,CALV_RESULT_AT_LEAST_ONE_DEAD,Mother_has_mastitis
2443,213836,604122,604122,F,0.375,MA,0.0,2016-04-19,0.3611111111111111,0.0,0.8575802487364627,0.700333768255335,9,0.07103393843725335,2020-06-20,СКМ5_4,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0.3,405103,0.3580797972776861,0.3485732552686889,0,0,0
2444,213835,603134,603134,F,0.375,FA,0.0,2016-03-25,0.31666666666666665,0.7010309278350515,0.4366517508491224,0.39000314260004637,9,0.1712707182320442,2020-06-20,СКМ5_24,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0.3,312139,0.3999232849896445,0.3485732552686889,0,0,0
2445,214028,711107,711107,F,0.125,FA,0.0,2017-11-16,0.0,0.6597938144329897,0.4715133753191466,0.700333768255335,9,0.16179952644041043,2020-06-21,СКМ5_1_4,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0.1,601056,0.3564628639237768,0.2227215476133496,0,0,0
2446,214030,711124,711124,F,0.125,FA,0.0,2017-11-19,0.0,0.7285223367697594,0.4631667381695799,0.4353084133074486,9,0.2296764009471192,2020-06-21,ТМ2_4,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0.1,601122,0.3564628639237768,0.3422497009697306,0,0,0
2447,214050,805097,805097,F,0.125,FA,0.0,2018-05-18,0.0,0.0,0.8575802487364627,0.4353084133074486,9,0.011838989739542225,2020-06-21,КМ5_1_4,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.1,506017,0.2349750582082528,0.3422497009697306,0,0,1
2448,214053,806076,806076,F,0.125,FA,0.0,2018-06-16,0.0,0.0,0.36513376213332527,0.39000314260004637,9,0.07103393843725335,2020-06-21,СКМ5_2,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0.1,607075,0.36149957628472856,0.3027137043294009,0,0,0
2449,214055,806077,806077,F,0.125,FA,0.0,2018-06-17,0.0,0.0,0.22043486302295118,0.47067901157781167,9,0.05209155485398579,2020-06-21,КМ1_23,0,5,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0.1,506048,0.32653650429869013,0.39755955473253385,0,0,0
2450,213941,603123,603123,F,0.375,FA,0.0,2016-03-23,0.3111111111111111,0.42955326460481097,0.35641721751610667,0.27714719577833685,9,0.12312549329123915,2020-06-21,СКМ5_123,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0.3,405039,0.48542851077796473,0.389574984476888,0,0,0
2451,213905,208134,208134,F,0.75,FA,0.0,2012-08-25,0.3277777777777778,0.0,0.402752613914901,0.47067901157781167,9,0.026835043409629045,2020-06-21,КМ1_2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0.6,900013884,0.3388285489257368,0.38535909532127605,0,0,0
2452,213915,403236,403236,F,0.625,MA,0.0,2014-03-31,0.2388888888888889,0.0,0.402752613914901,0.700333768255335,9,0.050513022888713496,2020-06-21,СКМ5_2,0,4,1,1,3,3,1,5,0,0,0,0,1,0,1,0,1,0,1,0,2,0,3,0,1,2,0,0,0,0,0,0,0,0,1,67,0.5,172,0.4416929940430473,0.38535909532127605,0,0,0
2453,213988,705106,705106,F,0.25,FA,0.0,2017-05-17,0.3388888888888889,0.17525773195876287,0.4631667381695799,0.38466130142985966,9,0.06945540647198106,2020-06-21,СКМ5_23,1,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0.2,307031,0.35590550005893384,0.38535909532127605,0,0,0
2454,216957,708163,708163,F,0.25,FAFA,0.0,2017-08-24,0.29444444444444445,0.0,0.402752613914901,0.700333768255335,9,0.026835043409629045,2020-06-29,СКМ5_34,1,1,1,1,5,0,0,0,0,0,0,0,1,0,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,0.1,507007,0.35590550005893384,0.2642674930910179,1,0,0
2455,216979,711132,711132,F,0.125,MA,1.0,2017-11-20,0.0,0.5429553264604811,0.8575802487364627,0.700333768255335,9,0.1468034727703236,2020-06-29,КМ4_2,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,0.1,501143,0.352349826722475,0.3485732552686889,0,0,0
2456,216978,711124,711124,F,0.125,FA,0.0,2017-11-19,0.0,0.7560137457044673,0.42707680532449893,0.38466130142985966,9,0.23599052880820837,2020-06-29,КМ4_4,0,2,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0.1,601122,0.3564628639237768,0.3422497009697306,0,0,0
2457,216886,611136,611136,F,0.25,FA,0.0,2016-11-23,0.35,0.6151202749140894,0.4631667381695799,0.4353084133074486,9,0.1515390686661405,2020-06-29,КМ4_3,0,5,1,4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0.2,209365,0.3001749985980747,0.38535909532127605,0,0,1
2458,216906,701131,701131,F,0.25,MA,0.0,2017-01-20,0.3888888888888889,0.47079037800687284,0.4631667381695799,0.4353084133074486,9,0.14601420678768745,2020-06-29,КМ4_2,0,1,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0.2,411144,0.266342211807854,0.30203979960285016,0,0,0
2459,216927,705103,705103,F,0.25,FA,0.0,2017-05-16,0.3,0.3230240549828179,0.402752613914901,0.4353084133074486,9,0.11444356748224152,2020-06-29,КМ4_14,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0.2,2815,0.26924469481049607,0.38535909532127605,0,0,0
2460,216923,705058,705058,F,0.25,MA,0.0,2017-05-10,0.37222222222222223,0.0,0.3150176949642474,0.4353084133074486,9,0.043409629044988164,2020-06-29,КМ4_3,1,1,6,5,1,5,4,0,0,0,0,0,2,0,2,0,3,0,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,44,0.2,506022,0.43438291167485754,0.5341096834754296,0,0,1
2461,216917,704062,704062,F,0.25,FA,0.0,2017-04-11,0.3111111111111111,0.0,0.8575802487364627,0.700333768255335,9,0.04104183109707971,2020-06-29,СКМ5_34,0,3,3,5,5,0,0,0,0,0,0,0,1,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0.2,504011,0.41739972952203486,1.0,0,0,0
2462,217089,807020,807020,F,0.125,FA,0.0,2018-07-04,0.0,0.0,0.2828880766336155,0.700333768255335,9,0.030781373322809787,2020-06-29,КМ4_23,1,1,4,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0.0,510079,0.2349750582082528,0.19927369408308054,0,0,0
2463,217083,806135,806135,F,0.125,MA,0.0,2018-06-26,0.0,0.10652920962199312,0.2828880766336155,0.700333768255335,9,0.03314917127071823,2020-06-29,КМ4_23,1,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0.1,608019,0.29083592152214727,0.17074447075650298,0,0,0
2464,217077,806102,806102,F,0.125,FA,0.0,2018-06-21,0.0,0.0,0.22043486302295118,0.28866127524810614,9,0.012628255722178374,2020-06-29,КМ4_14,0,1,4,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0.1,609069,0.2835816684553367,0.21930970207367392,0,0,0
2465,217072,806077,806077,F,0.125,FA,0.0,2018-06-17,0.0,0.0,0.22043486302295118,0.47067901157781167,9,0.05840568271507498,2020-06-29,СКМ5_2,1,5,1,5,0,0,0,0,0,0,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0.1,506048,0.32653650429869013,0.39755955473253385,0,0,0
2466,217071,806076,806076,F,0.125,FA,0.0,2018-06-16,0.0,0.0,0.36513376213332527,0.39000314260004637,9,0.07734806629834254,2020-06-29,СКМ5_23,1,5,5,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0.1,607075,0.36149957628472856,0.3027137043294009,0,0,0
2467,217096,808025,808025,F,0.125,FA,0.0,2018-08-04,0.0,0.0,0.8575802487364627,0.700333768255335,9,0.04656669297553275,2020-06-29,КМ4_1,0,1,1,4,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0.0,504144,0.29083592152214727,0.2642674930910179,0,0,1
2468,217022,803149,803149,F,0.125,FA,0.0,2018-03-25,0.0,0.0,0.2828880766336155,0.4353084133074486,9,0.041831097079715863,2020-06-29,СКМ5_1_4,1,3,1,5,0,0,0,0,0,0,0,0,1,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0.1,1086,0.3865072963573835,0.38535909532127605,0,0,0
2469,217010,802140,802140,F,0.125,FA,0.0,2018-02-20,0.0,0.6357388316151202,0.4715133753191466,0.47067901157781167,9,0.15627466456195738,2020-06-29,ТМ5_4,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0.1,603139,0.5345745851791761,0.39614085209654987,0,0,0
2470,217047,805049,805049,F,0.125,MD,1.0,2018-05-10,0.0,0.0,0.22043486302295118,0.700333768255335,9,0.1026045777426993,2020-06-29,КМ4_23,0,1,1,4,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0.1,607133,0.25288079506238004,0.3424550681892623,0,1,1
2471,216876,610092,610092,F,0.25,FA,0.0,2016-10-18,0.3388888888888889,0.3745704467353952,0.4715133753191466,0.700333768255335,9,0.15311760063141278,2020-06-29,КМ4_1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,0.2,2287,0.49431244401983554,0.38535909532127605,0,0,0
2472,216875,610056,610056,F,0.375,FA,0.0,2016-10-12,0.28888888888888886,0.0,0.402752613914901,0.34600733736508554,9,0.011049723756906077,2020-06-29,СКМ5_2,0,5,5,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0.2,409045,0.13678280968553624,0.3485732552686889,0,0,0
2473,216830,512099,512099,F,0.25,FD,0.0,2015-12-20,0.37777777777777777,0.0,0.4357305787184588,0.4353084133074486,9,0.3812154696132597,2020-06-29,КМ4_1_4,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3,2278,0.49431244401983554,0.38535909532127605,0,1,0
2474,216821,507092,507092,F,0.375,FA,0.0,2015-07-13,0.35,0.17869415807560138,0.4715133753191466,0.47067901157781167,9,0.14601420678768745,2020-06-29,СКМ5_1_4,1,1,5,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0.3,1860,0.30557351434457014,0.38535909532127605,0,0,0
2475,216820,507050,507050,F,0.375,FA,0.0,2015-07-08,0.34444444444444444,0.6597938144329897,0.4631667381695799,0.4353084133074486,9,0.22415153906866614,2020-06-29,СКМ5_1,0,1,5,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0.3,3500,0.4149413263778794,0.38535909532127605,0,0,0
2476,216843,603134,603134,F,0.375,FA,0.0,2016-03-25,0.31666666666666665,0.7319587628865979,0.4366517508491224,0.39000314260004637,9,0.17837411207576953,2020-06-29,КМ4_1,0,5,4,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0.3,312139,0.3999232849896445,0.3485732552686889,0,0,0
2477,216846,604150,604150,F,0.375,FA,0.0,2016-04-24,0.37222222222222223,0.2268041237113402,0.4631667381695799,0.38466130142985966,9,0.05998421468034728,2020-06-29,СКМ5_3,1,1,1,2,3,3,1,6,5,1,2,5,1,0,1,1,1,1,1,0,1,1,1,0,1,0,2,0,1,1,1,0,1,0,1,75,0.3,1348,0.49431244401983554,0.38535909532127605,0,0,0
2478,216867,609031,609031,F,0.25,MA,0.0,2016-09-04,0.2611111111111111,0.39862542955326463,0.4631667381695799,0.38466130142985966,9,0.1254932912391476,2020-06-29,КМ4_13,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0.2,407148,0.48542851077796473,0.3422497009697306,0,0,1
2479,216861,608014,608014,F,0.375,MA,0.0,2016-08-03,0.6277777777777778,0.0,0.2673546677314469,0.34600733736508554,9,0.008681925808997633,2020-06-29,КМ4_34,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0.2,309027,0.48542851077796473,0.36067326759208246,0,0,0
2480,216805,502046,502046,F,0.5,FA,0.0,2015-02-08,0.37222222222222223,0.0,0.3150176949642474,0.700333768255335,9,0.07655880031570639,2020-06-29,КМ4_2,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0.4,902575,0.4149413263778794,0.38535909532127605,0,0,0
2481,216807,502166,502166,F,0.5,MA,0.0,2015-02-26,0.3,0.0,0.4357305787184588,0.47067901157781167,9,0.042620363062352014,2020-06-29,СКМ5_12,1,3,1,5,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0.4,203010,0.4149413263778794,0.38535909532127605,0,0,0
2482,216786,403056,403056,F,0.625,MA,0.0,2014-03-08,0.3277777777777778,0.13058419243986255,0.3150176949642474,0.700333768255335,9,0.06629834254143646,2020-06-29,КМ4_23,1,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0.5,202053,0.4416929940430473,0.38535909532127605,0,0,0
2483,216788,403236,403236,F,0.625,MA,0.0,2014-03-31,0.2388888888888889,0.0,0.402752613914901,0.700333768255335,9,0.056827150749802685,2020-06-29,СКМ5_12,0,4,1,1,3,3,1,5,5,0,0,0,1,0,1,0,1,0,1,0,2,0,3,0,1,2,2,0,0,0,0,0,0,0,1,67,0.5,172,0.4416929940430473,0.38535909532127605,0,0,0
2484,217361,806063,806063,F,0.125,FA,0.0,2018-06-13,0.0,0.0,0.4357305787184588,0.4353084133074486,9,0.037095501183898975,2020-06-30,СКМ5_4,1,1,5,1,5,0,0,0,0,0,0,0,1,0,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53,0.1,506073,0.32653650429869013,0.39755955473253385,0,0,1
2485,217343,804176,804176,F,0.125,MA,1.0,2018-04-25,0.0,0.49828178694158076,0.2828880766336155,0.700333768255335,9,0.12075769534333071,2020-06-30,КМ5_1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0.1,608063,0.26924469481049607,0.17074447075650298,0,0,1
2486,219943,809138,809138,F,0.125,FA,0.0,2018-09-24,0.0,0.0,0.2828880766336155,0.700333768255335,9,0.0055248618784530384,2020-07-02,КМ2_124,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0.0,1083,0.18653862572405389,0.38535909532127605,0,0,0
2487,218059,501211,501211,F,0.5,FA,0.0,2015-01-30,0.35,0.23711340206185566,0.36513376213332527,0.700333768255335,9,0.12628255722178375,2020-07-02,КМ3_4,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0.4,583,0.34788716661855906,0.38535909532127605,0,0,0
2488,218039,501017,501017,F,0.375,MA,0.0,2015-01-03,0.3388888888888889,0.718213058419244,0.4715133753191466,0.47067901157781167,9,0.21625887924230466,2020-07-02,СКМ3_3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0.4,2475,0.43415897570106626,0.38535909532127605,0,0,0
2489,218182,511079,511079,F,0.375,MA,0.0,2015-11-20,0.37222222222222223,0.0,0.36513376213332527,0.700333768255335,9,0.13970007892659828,2020-07-02,КМ1_14,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0.3,307049,0.34788716661855906,0.38535909532127605,0,0,0
2490,220382,806016,806016,F,0.125,FA,0.0,2018-06-02,0.0,0.0,0.22043486302295118,0.700333768255335,9,0.06708760852407261,2020-07-03,КМ5_3,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0.1,405118,0.1502621941788876,0.28333418828714024,0,0,0
2491,220317,801109,801109,F,0.125,FA,1.0,2018-01-13,0.0,0.5051546391752577,0.4715133753191466,0.4353084133074486,9,0.12470402525651145,2020-07-03,КМ4_1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0.1,603003,0.352349826722475,0.3027137043294009,0,0,0
2492,220142,502110,502110,F,0.5,MA,0.0,2015-02-16,0.37222222222222223,0.28865979381443296,0.402752613914901,0.700333768255335,9,0.07419100236779795,2020-07-03,КМ2_3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0.4,3001,0.4416929940430473,0.38535909532127605,0,0,0
2493,221110,803149,803149,F,0.125,FA,0.0,2018-03-25,0.0,0.0,0.22043486302295118,0.28866127524810614,9,0.0473559589581689,2020-07-06,КМ3_23,1,3,1,5,3,0,0,0,0,0,0,0,1,0,2,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0.1,1086,0.3865072963573835,0.38535909532127605,0,0,0
2494,221136,805049,805049,F,0.125,MD,1.0,2018-05-10,0.0,0.0,0.22043486302295118,0.700333768255335,9,0.10812943962115233,2020-07-06,КМ4_23,0,1,1,4,4,0,0,0,0,0,0,0,1,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0.1,607133,0.25288079506238004,0.3424550681892623,0,1,1
2495,221126,804176,804176,F,0.125,MA,1.0,2018-04-25,0.0,0.5189003436426117,0.2828880766336155,0.39000314260004637,9,0.1254932912391476,2020-07-06,КМ4_1,0,5,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0.1,608063,0.26924469481049607,0.17074447075650298,0,0,1
2496,221129,804188,804188,F,0.125,FA,0.0,2018-04-26,0.0,0.5154639175257731,0.36513376213332527,0.700333768255335,9,0.1286503551696922,2020-07-06,КМ4_14,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0.1,3055,0.17240065485075912,0.38535909532127605,0,0,0
2497,221061,711132,711132,F,0.125,MA,1.0,2017-11-20,0.0,0.5670103092783505,0.5912116525602226,0.36785409519165463,9,0.15232833464877663,2020-07-06,КМ4_123,0,4,4,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,0.1,501143,0.352349826722475,0.3485732552686889,0,0,0
2498,221033,708163,708163,F,0.25,FAFA,0.0,2017-08-24,0.29444444444444445,0.0,0.402752613914901,0.700333768255335,9,0.03235990528808208,2020-07-06,КМ4_4,1,1,1,1,5,4,0,0,0,0,0,0,1,0,2,1,2,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,43,0.1,507007,0.35590550005893384,0.2642674930910179,1,0,0
2499,221154,806063,806063,F,0.125,FA,0.0,2018-06-13,0.0,0.0,0.2828880766336155,0.4353084133074486,9,0.041831097079715863,2020-07-06,КМ4_24,1,1,5,1,5,4,0,0,0,0,0,0,1,0,1,1,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53,0.1,506073,0.32653650429869013,0.39755955473253385,0,0,1
2500,221190,808168,808168,F,0.125,FA,0.0,2018-08-30,0.0,0.0,0.2828880766336155,0.700333768255335,9,0.016574585635359115,2020-07-06,КМ4_3,0,5,4,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0.0,503132,0.17240065485075912,0.19382567134117368,0,0,0
2501,221174,808025,808025,F,0.125,FA,0.0,2018-08-04,0.0,0.0,0.8575802487364627,0.700333768255335,9,0.05209155485398579,2020-07-06,КМ3_12,0,1,1,4,3,0,0,0,0,0,0,0,1,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0.0,504144,0.29083592152214727,0.2642674930910179,0,0,1
2502,221159,806102,806102,F,0.125,FA,0.0,2018-06-21,0.0,0.0,0.22043486302295118,0.28866127524810614,9,0.018153117600631413,2020-07-06,КМ3_14,1,1,4,3,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0.1,609069,0.2835816684553367,0.21930970207367392,0,0,0
2503,221160,806135,806135,F,0.125,MA,0.0,2018-06-26,0.0,0.13058419243986255,0.2828880766336155,0.700333768255335,9,0.03867403314917127,2020-07-06,КМ3_23,1,4,3,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0.1,608019,0.29083592152214727,0.17074447075650298,0,0,0
2504,220807,403056,403056,F,0.625,MA,0.0,2014-03-08,0.3277777777777778,0.15463917525773196,0.3150176949642474,0.700333768255335,9,0.0718232044198895,2020-07-06,КМ3_2,1,4,3,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0.5,202053,0.4416929940430473,0.38535909532127605,0,0,0
2505,220815,403236,403236,F,0.625,MA,0.0,2014-03-31,0.2388888888888889,0.0,0.402752613914901,0.700333768255335,9,0.062352012628255724,2020-07-06,КМ3_2,0,4,1,1,3,3,1,5,5,3,0,0,1,0,1,0,1,0,1,0,2,0,3,0,1,2,2,0,1,1,0,0,0,0,1,67,0.5,172,0.4416929940430473,0.38535909532127605,0,0,0
2506,220784,209024,209024,F,0.75,MA,0.0,2012-09-03,0.37222222222222223,0.4020618556701031,0.4631667381695799,0.38466130142985966,9,0.09865824782951854,2020-07-06,КМ1_1_4,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0.6,900013945,0.3388285489257368,0.38535909532127605,0,0,0
2507,220933,610056,610056,F,0.375,FA,0.0,2016-10-12,0.28888888888888886,0.0,0.402752613914901,0.34600733736508554,9,0.016574585635359115,2020-07-06,КМ3_24,0,5,5,3,0,0,0,0,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0.2,409045,0.13678280968553624,0.3485732552686889,0,0,0
2508,220916,608014,608014,F,0.375,MA,0.0,2016-08-03,0.6277777777777778,0.0,0.2673546677314469,0.34600733736508554,9,0.014206787687450671,2020-07-06,КМ3_4,0,4,3,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0.2,309027,0.48542851077796473,0.36067326759208246,0,0,0
2509,220973,704062,704062,F,0.25,FA,0.0,2017-04-11,0.3111111111111111,0.0,0.8575802487364627,0.700333768255335,9,0.04656669297553275,2020-07-06,КМ3_34,0,3,3,5,5,3,0,0,0,0,0,0,1,0,1,1,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0.2,504011,0.41739972952203486,1.0,0,0,0
2510,220985,705103,705103,F,0.25,FA,0.0,2017-05-16,0.3,0.3470790378006873,0.36513376213332527,0.39000314260004637,9,0.11996842936069456,2020-07-06,КМ1_4,0,4,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0.2,2815,0.26924469481049607,0.38535909532127605,0,0,0
